id_contrato;data_concessao;id_cliente;cliente_nome;estado;regiao;canal_origem;tipo_credito;valor_emprestimo;taxa_juros_anual;prazo_meses;score_credito;faixa_score;renda_mensal;parcela_estimada;comprometimento_renda_pct;dias_atraso;status_contrato;categoria_risco;perda_estimada_npl
CTR-50865;2024-09-02;CLI-10115;Cliente_10115;GO;Centro-Oeste;App Mobile;Cartão de Crédito rotativo;15259.77;0.5471;24;512;Baixo / Alto Risco (<550);17185.91;1058.95;6.16;0;Em Dia;Baixo Risco (A/B);0.0
CTR-50866;2023-03-10;CLI-10116;Cliente_10116;SC;Sul;Internet Banking;Crédito Pessoal;6063.03;0.295;24;403;Baixo / Alto Risco (<550);17331.35;337.44;1.95;15;Atraso Curto (1-30d);Risco Moderado (C/D);303.15
CTR-50867;2024-02-04;CLI-10117;Cliente_10117;CE;Nordeste;Internet Banking;Cartão de Crédito rotativo;3731.18;0.6799;36;803;Excelente (750-850);15473.32;245.11;1.58;20;Atraso Curto (1-30d);Risco Moderado (C/D);186.56
CTR-50868;2024-02-14;CLI-10118;Cliente_10118;BA;Nordeste;Agência Física;Crédito Pessoal;10017.18;0.3724;36;818;Excelente (750-850);16479.17;465.93;2.83;0;Em Dia;Baixo Risco (A/B);0.0
CTR-50869;2023-04-14;CLI-10119;Cliente_10119;RJ;Sudeste;Agência Física;Empréstimo Empresarial PJ;498747.33;0.2271;12;847;Excelente (750-850);10630.36;46850.54;440.72;0;Em Dia;Baixo Risco (A/B);0.0
CTR-50870;2025-03-29;CLI-10120;Cliente_10120;PE;Nordeste;Internet Banking;Empréstimo Empresarial PJ;497305.71;0.1717;24;723;Bom (650-749);13457.52;24628.56;183.01;15;Atraso Curto (1-30d);Risco Moderado (C/D);24865.29
CTR-50871;2023-06-16;CLI-10121;Cliente_10121;MG;Sudeste;Correspondente Bancário;Empréstimo Empresarial PJ;305873.45;0.1621;12;821;Excelente (750-850);16797.6;27782.57;165.4;15;Atraso Curto (1-30d);Risco Moderado (C/D);15293.67
CTR-50872;2023-11-15;CLI-10122;Cliente_10122;SP;Sudeste;Correspondente Bancário;Crédito Pessoal;33476.76;0.2487;48;818;Excelente (750-850);24274.16;1107.57;4.56;0;Em Dia;Baixo Risco (A/B);0.0
CTR-50873;2025-02-08;CLI-10123;Cliente_10123;CE;Nordeste;Agência Física;Cartão de Crédito rotativo;12658.45;0.6569;48;460;Baixo / Alto Risco (<550);7288.54;751.11;10.31;95;Inadimplente / NPL (>90d);Inadimplência / Loss (G/H);10126.76
CTR-50874;2023-03-28;CLI-10124;Cliente_10124;PE;Nordeste;Internet Banking;Cartão de Crédito rotativo;4565.23;0.5096;12;418;Baixo / Alto Risco (<550);27499.75;493.42;1.79;95;Inadimplente / NPL (>90d);Inadimplência / Loss (G/H);3652.18
CTR-50875;2024-04-27;CLI-10125;Cliente_10125;CE;Nordeste;Internet Banking;Financiamento Veicular;70836.35;0.1863;24;815;Excelente (750-850);28150.19;3558.04;12.64;0;Em Dia;Baixo Risco (A/B);0.0
CTR-50876;2024-04-05;CLI-10126;Cliente_10126;PR;Sul;Internet Banking;Financiamento Imobiliário;585182.02;0.1211;72;443;Baixo / Alto Risco (<550);14658.5;11473.92;78.27;15;Atraso Curto (1-30d);Risco Moderado (C/D);29259.1
CTR-50877;2025-08-20;CLI-10127;Cliente_10127;SP;Sudeste;Agência Física;Empréstimo Empresarial PJ;257918.19;0.1266;12;713;Bom (650-749);32327.31;22995.43;71.13;15;Atraso Curto (1-30d);Risco Moderado (C/D);12895.91
CTR-50878;2023-05-25;CLI-10128;Cliente_10128;MG;Sudeste;App Mobile;Empréstimo Empresarial PJ;135171.52;0.2489;12;703;Bom (650-749);9260.4;12840.06;138.66;15;Atraso Curto (1-30d);Risco Moderado (C/D);6758.58
CTR-50879;2024-09-11;CLI-10129;Cliente_10129;RS;Sul;App Mobile;Financiamento Veicular;102104.37;0.2732;24;583;Médio (550-649);20439.54;5569.04;27.25;10;Atraso Curto (1-30d);Risco Moderado (C/D);5105.22
CTR-50880;2024-03-03;CLI-10130;Cliente_10130;RS;Sul;App Mobile;Empréstimo Empresarial PJ;447997.56;0.1606;36;406;Baixo / Alto Risco (<550);22605.22;15763.54;69.73;0;Em Dia;Baixo Risco (A/B);0.0
CTR-50881;2023-04-17;CLI-10131;Cliente_10131;MG;Sudeste;Internet Banking;Financiamento Imobiliário;382154.94;0.1344;72;802;Excelente (750-850);18608.68;7760.45;41.7;0;Em Dia;Baixo Risco (A/B);0.0
CTR-50882;2023-12-04;CLI-10132;Cliente_10132;ES;Sudeste;App Mobile;Crédito Pessoal;34700.74;0.3662;12;501;Baixo / Alto Risco (<550);33432.5;3496.87;10.46;90;Atraso Crítico (31-90d);Alto Risco (E/F);8675.18
CTR-50883;2023-03-29;CLI-10133;Cliente_10133;DF;Centro-Oeste;Internet Banking;Empréstimo Empresarial PJ;137766.46;0.1253;60;358;Baixo / Alto Risco (<550);18541.54;3101.56;16.73;45;Atraso Crítico (31-90d);Alto Risco (E/F);34441.61
CTR-50884;2023-04-28;CLI-10134;Cliente_10134;CE;Nordeste;Internet Banking;Empréstimo Empresarial PJ;456864.63;0.1322;24;675;Bom (650-749);16996.75;21767.42;128.07;95;Inadimplente / NPL (>90d);Inadimplência / Loss (G/H);365491.7
CTR-50885;2024-08-26;CLI-10135;Cliente_10135;ES;Sudeste;App Mobile;Cartão de Crédito rotativo;5048.72;0.7811;12;609;Médio (550-649);14332.61;619.12;4.32;0;Em Dia;Baixo Risco (A/B);0.0
CTR-50886;2024-07-01;CLI-10136;Cliente_10136;SP;Sudeste;Internet Banking;Cartão de Crédito rotativo;7540.25;0.5231;24;587;Médio (550-649);27798.16;512.89;1.85;35;Atraso Crítico (31-90d);Alto Risco (E/F);1885.06
CTR-50887;2024-09-27;CLI-10137;Cliente_10137;CE;Nordeste;Agência Física;Financiamento Veicular;74789.55;0.2773;24;391;Baixo / Alto Risco (<550);26919.19;4094.8;15.21;15;Atraso Curto (1-30d);Risco Moderado (C/D);3739.48
CTR-50888;2025-04-22;CLI-10138;Cliente_10138;CE;Nordeste;Agência Física;Financiamento Veicular;26284.47;0.2492;48;504;Baixo / Alto Risco (<550);12320.4;870.35;7.06;0;Em Dia;Baixo Risco (A/B);0.0
CTR-50889;2024-08-24;CLI-10139;Cliente_10139;DF;Centro-Oeste;Internet Banking;Financiamento Imobiliário;618094.98;0.1139;60;390;Baixo / Alto Risco (<550);17802.19;13559.41;76.17;95;Inadimplente / NPL (>90d);Inadimplência / Loss (G/H);494475.98
CTR-50890;2025-07-16;CLI-10140;Cliente_10140;MG;Sudeste;Correspondente Bancário;Financiamento Veicular;98173.91;0.201;24;556;Médio (550-649);29014.45;5001.44;17.24;10;Atraso Curto (1-30d);Risco Moderado (C/D);4908.7
CTR-50891;2023-10-05;CLI-10141;Cliente_10141;ES;Sudeste;Internet Banking;Financiamento Imobiliário;801372.04;0.1024;72;471;Baixo / Alto Risco (<550);31342.91;14943.26;47.68;0;Em Dia;Baixo Risco (A/B);0.0
CTR-50892;2023-08-17;CLI-10142;Cliente_10142;PR;Sul;Agência Física;Financiamento Veicular;98879.77;0.2308;12;600;Médio (550-649);34064.36;9306.06;27.32;0;Em Dia;Baixo Risco (A/B);0.0
CTR-50893;2024-01-28;CLI-10143;Cliente_10143;MG;Sudeste;App Mobile;Financiamento Imobiliário;379880.77;0.0883;360;428;Baixo / Alto Risco (<550);24025.08;3010.26;12.53;120;Inadimplente / NPL (>90d);Inadimplência / Loss (G/H);303904.62
CTR-50894;2024-11-21;CLI-10144;Cliente_10144;CE;Nordeste;App Mobile;Financiamento Imobiliário;229933.09;0.1349;72;535;Baixo / Alto Risco (<550);24023.76;4675.38;19.46;0;Em Dia;Baixo Risco (A/B);0.0
CTR-50895;2023-01-18;CLI-10145;Cliente_10145;BA;Nordeste;App Mobile;Empréstimo Empresarial PJ;279567.08;0.2408;12;690;Bom (650-749);8445.31;26446.58;313.15;95;Inadimplente / NPL (>90d);Inadimplência / Loss (G/H);223653.66
CTR-50896;2025-03-20;CLI-10146;Cliente_10146;CE;Nordeste;App Mobile;Financiamento Veicular;92459.13;0.2226;48;401;Baixo / Alto Risco (<550);23734.0;2926.09;12.33;15;Atraso Curto (1-30d);Risco Moderado (C/D);4622.96
CTR-50897;2024-08-18;CLI-10147;Cliente_10147;BA;Nordeste;Agência Física;Empréstimo Empresarial PJ;174626.87;0.1402;24;427;Baixo / Alto Risco (<550);31271.45;8385.99;26.82;120;Inadimplente / NPL (>90d);Inadimplência / Loss (G/H);139701.5
CTR-50898;2024-05-16;CLI-10148;Cliente_10148;SC;Sul;App Mobile;Crédito Pessoal;14186.31;0.2422;12;405;Baixo / Alto Risco (<550);11800.8;1342.96;11.38;120;Inadimplente / NPL (>90d);Inadimplência / Loss (G/H);11349.05
CTR-50899;2024-05-15;CLI-10149;Cliente_10149;SP;Sudeste;Internet Banking;Financiamento Veicular;82739.49;0.1684;48;842;Excelente (750-850);22389.26;2380.61;10.63;5;Atraso Curto (1-30d);Risco Moderado (C/D);4136.97
CTR-50900;2023-06-11;CLI-10150;Cliente_10150;MG;Sudeste;App Mobile;Empréstimo Empresarial PJ;204418.08;0.2471;12;678;Bom (650-749);28364.24;19400.0;68.4;0;Em Dia;Baixo Risco (A/B);0.0
CTR-50901;2025-06-28;CLI-10151;Cliente_10151;PR;Sul;Agência Física;Financiamento Veicular;30605.42;0.167;12;804;Excelente (750-850);24100.03;2787.0;11.56;5;Atraso Curto (1-30d);Risco Moderado (C/D);1530.27
CTR-50902;2024-12-25;CLI-10152;Cliente_10152;SC;Sul;Internet Banking;Crédito Pessoal;23153.67;0.2016;60;645;Médio (550-649);32073.85;615.49;1.92;35;Atraso Crítico (31-90d);Alto Risco (E/F);5788.42
CTR-50903;2024-08-26;CLI-10153;Cliente_10153;MG;Sudeste;Agência Física;Cartão de Crédito rotativo;3375.81;0.6643;12;517;Baixo / Alto Risco (<550);15156.47;392.47;2.59;0;Em Dia;Baixo Risco (A/B);0.0
CTR-50904;2023-01-02;CLI-10154;Cliente_10154;MG;Sudeste;Internet Banking;Financiamento Imobiliário;897776.49;0.0981;36;331;Baixo / Alto Risco (<550);12380.45;28888.7;233.34;45;Atraso Crítico (31-90d);Alto Risco (E/F);224444.12
CTR-50905;2023-08-28;CLI-10155;Cliente_10155;PE;Nordeste;Internet Banking;Empréstimo Empresarial PJ;390203.32;0.235;36;808;Excelente (750-850);24467.03;15206.54;62.15;45;Atraso Crítico (31-90d);Alto Risco (E/F);97550.83
CTR-50906;2023-10-03;CLI-10156;Cliente_10156;RS;Sul;Agência Física;Crédito Pessoal;11383.05;0.4479;60;645;Médio (550-649);17651.15;477.89;2.71;0;Em Dia;Baixo Risco (A/B);0.0
CTR-50907;2023-07-05;CLI-10157;Cliente_10157;DF;Centro-Oeste;Internet Banking;Financiamento Veicular;36835.61;0.1593;48;649;Médio (550-649);24142.77;1042.61;4.32;90;Atraso Crítico (31-90d);Alto Risco (E/F);9208.9
CTR-50908;2025-06-07;CLI-10158;Cliente_10158;GO;Centro-Oeste;App Mobile;Crédito Pessoal;34817.76;0.2415;60;607;Médio (550-649);24295.26;1004.67;4.14;0;Em Dia;Baixo Risco (A/B);0.0
CTR-50909;2023-12-29;CLI-10159;Cliente_10159;PR;Sul;Agência Física;Empréstimo Empresarial PJ;498920.06;0.2225;60;494;Baixo / Alto Risco (<550);27337.15;13850.64;50.67;15;Atraso Curto (1-30d);Risco Moderado (C/D);24946.0
CTR-50910;2024-07-26;CLI-10160;Cliente_10160;MG;Sudeste;Agência Física;Financiamento Veicular;29860.12;0.1779;24;471;Baixo / Alto Risco (<550);24810.98;1487.71;6.0;45;Atraso Crítico (31-90d);Alto Risco (E/F);7465.03
CTR-50911;2023-12-04;CLI-10161;Cliente_10161;GO;Centro-Oeste;Agência Física;Crédito Pessoal;21593.52;0.2409;36;406;Baixo / Alto Risco (<550);15163.85;848.2;5.59;45;Atraso Crítico (31-90d);Alto Risco (E/F);5398.38
CTR-50912;2025-08-18;CLI-10162;Cliente_10162;PE;Nordeste;Agência Física;Empréstimo Empresarial PJ;308245.86;0.1321;24;334;Baixo / Alto Risco (<550);13899.25;14684.99;105.65;0;Em Dia;Baixo Risco (A/B);0.0
CTR-50913;2024-07-06;CLI-10163;Cliente_10163;PR;Sul;Correspondente Bancário;Financiamento Imobiliário;913933.76;0.1358;120;354;Baixo / Alto Risco (<550);18112.32;13960.44;77.08;0;Em Dia;Baixo Risco (A/B);0.0
CTR-50914;2025-03-28;CLI-10164;Cliente_10164;PE;Nordeste;Agência Física;Crédito Pessoal;7197.72;0.3721;24;703;Bom (650-749);14349.01;429.64;2.99;0;Em Dia;Baixo Risco (A/B);0.0
CTR-50915;2025-08-07;CLI-10165;Cliente_10165;RS;Sul;Internet Banking;Cartão de Crédito rotativo;17727.28;0.8169;60;679;Bom (650-749);8376.91;1230.44;14.69;0;Em Dia;Baixo Risco (A/B);0.0
CTR-50916;2023-02-01;CLI-10166;Cliente_10166;SC;Sul;Correspondente Bancário;Financiamento Veicular;133371.5;0.1527;24;365;Baixo / Alto Risco (<550);24862.05;6483.86;26.08;0;Em Dia;Baixo Risco (A/B);0.0
CTR-50917;2023-06-07;CLI-10167;Cliente_10167;GO;Centro-Oeste;Agência Física;Cartão de Crédito rotativo;16311.71;0.6762;48;434;Baixo / Alto Risco (<550);24906.49;990.46;3.98;45;Atraso Crítico (31-90d);Alto Risco (E/F);4077.93
CTR-50918;2023-04-13;CLI-10168;Cliente_10168;BA;Nordeste;Correspondente Bancário;Crédito Pessoal;18163.98;0.4049;60;399;Baixo / Alto Risco (<550);15008.91;709.8;4.73;0;Em Dia;Baixo Risco (A/B);0.0
CTR-50919;2023-10-11;CLI-10169;Cliente_10169;PR;Sul;Correspondente Bancário;Empréstimo Empresarial PJ;289857.09;0.1854;12;703;Bom (650-749);33275.5;26648.64;80.08;45;Atraso Crítico (31-90d);Alto Risco (E/F);72464.27
CTR-50920;2024-08-03;CLI-10170;Cliente_10170;SC;Sul;Internet Banking;Crédito Pessoal;16939.61;0.2394;36;620;Médio (550-649);21990.22;664.06;3.02;0;Em Dia;Baixo Risco (A/B);0.0
CTR-50921;2023-06-26;CLI-10171;Cliente_10171;SP;Sudeste;Internet Banking;Crédito Pessoal;20704.6;0.4156;36;429;Baixo / Alto Risco (<550);30209.87;1015.04;3.36;45;Atraso Crítico (31-90d);Alto Risco (E/F);5176.15
CTR-50922;2024-06-08;CLI-10172;Cliente_10172;PE;Nordeste;Internet Banking;Crédito Pessoal;15784.07;0.4055;48;703;Bom (650-749);26526.69;669.11;2.52;0;Em Dia;Baixo Risco (A/B);0.0
CTR-50923;2023-06-26;CLI-10173;Cliente_10173;SP;Sudeste;Agência Física;Empréstimo Empresarial PJ;323497.21;0.1222;36;478;Baixo / Alto Risco (<550);25269.33;10778.76;42.66;15;Atraso Curto (1-30d);Risco Moderado (C/D);16174.86
CTR-50924;2023-05-07;CLI-10174;Cliente_10174;SP;Sudeste;Correspondente Bancário;Financiamento Veicular;30747.3;0.2448;36;667;Bom (650-749);19441.52;1214.07;6.24;0;Em Dia;Baixo Risco (A/B);0.0
CTR-50925;2025-03-12;CLI-10175;Cliente_10175;GO;Centro-Oeste;Agência Física;Financiamento Imobiliário;633460.42;0.1385;36;375;Baixo / Alto Risco (<550);28848.31;21604.05;74.89;120;Inadimplente / NPL (>90d);Inadimplência / Loss (G/H);506768.34
CTR-50926;2024-06-12;CLI-10176;Cliente_10176;SP;Sudeste;App Mobile;Financiamento Imobiliário;320531.05;0.1281;12;557;Médio (550-649);19029.39;28600.4;150.3;45;Atraso Crítico (31-90d);Alto Risco (E/F);80132.76
CTR-50927;2025-01-22;CLI-10177;Cliente_10177;RJ;Sudeste;Correspondente Bancário;Crédito Pessoal;21544.49;0.4345;24;693;Bom (650-749);13891.17;1358.72;9.78;0;Em Dia;Baixo Risco (A/B);0.0
CTR-50928;2025-02-12;CLI-10178;Cliente_10178;GO;Centro-Oeste;Agência Física;Financiamento Imobiliário;208423.65;0.1149;24;500;Baixo / Alto Risco (<550);17510.44;9761.66;55.75;45;Atraso Crítico (31-90d);Alto Risco (E/F);52105.91
CTR-50929;2023-07-09;CLI-10179;Cliente_10179;DF;Centro-Oeste;App Mobile;Financiamento Imobiliário;632265.28;0.098;36;623;Médio (550-649);10751.0;20342.1;189.21;15;Atraso Curto (1-30d);Risco Moderado (C/D);31613.26
CTR-50930;2023-07-26;CLI-10180;Cliente_10180;SC;Sul;Internet Banking;Cartão de Crédito rotativo;3625.55;0.8104;60;595;Médio (550-649);28112.01;249.8;0.89;10;Atraso Curto (1-30d);Risco Moderado (C/D);181.28
CTR-50931;2023-07-19;CLI-10181;Cliente_10181;BA;Nordeste;App Mobile;Empréstimo Empresarial PJ;361914.78;0.1374;36;585;Médio (550-649);28518.26;12323.74;43.21;0;Em Dia;Baixo Risco (A/B);0.0
CTR-50932;2024-08-20;CLI-10182;Cliente_10182;PE;Nordeste;Agência Física;Financiamento Veicular;140287.13;0.2751;36;646;Médio (550-649);24448.17;5765.7;23.58;0;Em Dia;Baixo Risco (A/B);0.0
CTR-50933;2023-11-20;CLI-10183;Cliente_10183;ES;Sudeste;Correspondente Bancário;Financiamento Veicular;132011.06;0.1696;60;676;Bom (650-749);19099.62;3277.98;17.16;0;Em Dia;Baixo Risco (A/B);0.0
CTR-50934;2023-08-09;CLI-10184;Cliente_10184;BA;Nordeste;App Mobile;Financiamento Imobiliário;161400.97;0.1009;72;827;Excelente (750-850);24711.79;2997.42;12.13;0;Em Dia;Baixo Risco (A/B);0.0
CTR-50935;2023-06-27;CLI-10185;Cliente_10185;CE;Nordeste;App Mobile;Financiamento Imobiliário;378492.13;0.1098;24;724;Bom (650-749);30229.75;17637.19;58.34;0;Em Dia;Baixo Risco (A/B);0.0
CTR-50936;2023-12-11;CLI-10186;Cliente_10186;SC;Sul;Agência Física;Financiamento Imobiliário;292748.17;0.0904;36;321;Baixo / Alto Risco (<550);21941.74;9314.76;42.45;15;Atraso Curto (1-30d);Risco Moderado (C/D);14637.41
CTR-50937;2024-10-20;CLI-10187;Cliente_10187;GO;Centro-Oeste;Agência Física;Cartão de Crédito rotativo;9154.51;0.808;24;702;Bom (650-749);30295.64;779.58;2.57;0;Em Dia;Baixo Risco (A/B);0.0
CTR-50938;2024-08-09;CLI-10188;Cliente_10188;SC;Sul;Correspondente Bancário;Cartão de Crédito rotativo;12992.37;0.5819;48;536;Baixo / Alto Risco (<550);9145.93;702.37;7.68;10;Atraso Curto (1-30d);Risco Moderado (C/D);649.62
CTR-50939;2023-04-15;CLI-10189;Cliente_10189;BA;Nordeste;Correspondente Bancário;Financiamento Veicular;103501.65;0.2284;36;483;Baixo / Alto Risco (<550);11623.58;3997.89;34.39;15;Atraso Curto (1-30d);Risco Moderado (C/D);5175.08
CTR-50940;2025-06-26;CLI-10190;Cliente_10190;RJ;Sudeste;Correspondente Bancário;Cartão de Crédito rotativo;12793.94;0.6975;48;548;Baixo / Alto Risco (<550);10596.81;796.55;7.52;0;Em Dia;Baixo Risco (A/B);0.0
CTR-50941;2024-09-15;CLI-10191;Cliente_10191;SC;Sul;App Mobile;Crédito Pessoal;14161.25;0.2517;48;827;Excelente (750-850);13464.84;470.89;3.5;0;Em Dia;Baixo Risco (A/B);0.0
CTR-50942;2024-11-07;CLI-10192;Cliente_10192;RJ;Sudeste;Correspondente Bancário;Financiamento Imobiliário;909750.68;0.1302;60;628;Médio (550-649);24269.83;20708.94;85.33;15;Atraso Curto (1-30d);Risco Moderado (C/D);45487.53
CTR-50943;2023-07-15;CLI-10193;Cliente_10193;SP;Sudeste;Internet Banking;Empréstimo Empresarial PJ;487701.78;0.1705;48;818;Excelente (750-850);28298.08;14085.27;49.77;0;Em Dia;Baixo Risco (A/B);0.0
CTR-50944;2023-08-20;CLI-10194;Cliente_10194;RJ;Sudeste;Correspondente Bancário;Financiamento Imobiliário;518541.53;0.1391;360;727;Bom (650-749);27985.37;6107.13;21.82;5;Atraso Curto (1-30d);Risco Moderado (C/D);25927.08
CTR-50945;2025-02-08;CLI-10195;Cliente_10195;PE;Nordeste;Agência Física;Cartão de Crédito rotativo;14451.31;0.5528;24;704;Bom (650-749);12788.45;1007.59;7.88;0;Em Dia;Baixo Risco (A/B);0.0
CTR-50946;2025-01-01;CLI-10196;Cliente_10196;RS;Sul;App Mobile;Financiamento Imobiliário;450505.38;0.0856;360;392;Baixo / Alto Risco (<550);27151.81;3483.17;12.83;0;Em Dia;Baixo Risco (A/B);0.0
CTR-50947;2025-08-01;CLI-10197;Cliente_10197;PE;Nordeste;Internet Banking;Crédito Pessoal;23697.47;0.3329;24;461;Baixo / Alto Risco (<550);7710.35;1365.45;17.71;120;Inadimplente / NPL (>90d);Inadimplência / Loss (G/H);18957.98
CTR-50948;2024-06-20;CLI-10198;Cliente_10198;BA;Nordeste;Internet Banking;Financiamento Imobiliário;860729.96;0.1202;12;391;Baixo / Alto Risco (<550);3127.1;76482.87;2445.81;0;Em Dia;Baixo Risco (A/B);0.0
CTR-50949;2023-04-10;CLI-10199;Cliente_10199;MG;Sudeste;Internet Banking;Crédito Pessoal;29442.45;0.2981;48;850;Excelente (750-850);21191.76;1056.85;4.99;0;Em Dia;Baixo Risco (A/B);0.0
CTR-50950;2024-10-01;CLI-10200;Cliente_10200;DF;Centro-Oeste;App Mobile;Crédito Pessoal;16960.84;0.27;24;575;Médio (550-649);25119.25;922.33;3.67;10;Atraso Curto (1-30d);Risco Moderado (C/D);848.04
CTR-50951;2023-06-04;CLI-10201;Cliente_10201;GO;Centro-Oeste;Correspondente Bancário;Financiamento Veicular;75936.4;0.1735;12;588;Médio (550-649);31994.31;6938.38;21.69;0;Em Dia;Baixo Risco (A/B);0.0
CTR-50952;2023-02-21;CLI-10202;Cliente_10202;GO;Centro-Oeste;Internet Banking;Empréstimo Empresarial PJ;167432.21;0.2159;12;394;Baixo / Alto Risco (<550);17250.86;15637.69;90.65;15;Atraso Curto (1-30d);Risco Moderado (C/D);8371.61
CTR-50953;2024-12-19;CLI-10203;Cliente_10203;MG;Sudeste;Correspondente Bancário;Cartão de Crédito rotativo;13277.73;0.7971;12;387;Baixo / Alto Risco (<550);7618.43;1639.99;21.53;0;Em Dia;Baixo Risco (A/B);0.0
CTR-50954;2023-12-18;CLI-10204;Cliente_10204;PR;Sul;Correspondente Bancário;Financiamento Imobiliário;165032.02;0.0956;48;323;Baixo / Alto Risco (<550);10192.06;4150.85;40.73;45;Atraso Crítico (31-90d);Alto Risco (E/F);41258.0
CTR-50955;2024-12-22;CLI-10205;Cliente_10205;RS;Sul;App Mobile;Financiamento Veicular;128349.45;0.1869;24;407;Baixo / Alto Risco (<550);22630.75;6450.6;28.5;15;Atraso Curto (1-30d);Risco Moderado (C/D);6417.47
CTR-50956;2025-02-25;CLI-10206;Cliente_10206;CE;Nordeste;App Mobile;Empréstimo Empresarial PJ;58859.07;0.1631;24;387;Baixo / Alto Risco (<550);14882.86;2890.65;19.42;45;Atraso Crítico (31-90d);Alto Risco (E/F);14714.77
CTR-50957;2023-07-06;CLI-10207;Cliente_10207;SC;Sul;Internet Banking;Empréstimo Empresarial PJ;219916.16;0.1913;36;551;Médio (550-649);33740.55;8075.71;23.93;10;Atraso Curto (1-30d);Risco Moderado (C/D);10995.81
CTR-50958;2024-07-21;CLI-10208;Cliente_10208;CE;Nordeste;App Mobile;Cartão de Crédito rotativo;17558.55;0.5083;12;661;Bom (650-749);24337.74;1896.59;7.79;0;Em Dia;Baixo Risco (A/B);0.0
CTR-50959;2023-11-24;CLI-10209;Cliente_10209;PR;Sul;Internet Banking;Cartão de Crédito rotativo;6423.05;0.5783;24;558;Médio (550-649);4390.85;457.33;10.42;90;Atraso Crítico (31-90d);Alto Risco (E/F);1605.76
CTR-50960;2024-12-07;CLI-10210;Cliente_10210;RS;Sul;Internet Banking;Financiamento Veicular;135168.66;0.1481;36;696;Bom (650-749);11962.85;4673.1;39.06;0;Em Dia;Baixo Risco (A/B);0.0
CTR-50961;2023-08-08;CLI-10211;Cliente_10211;RJ;Sudeste;Internet Banking;Cartão de Crédito rotativo;4785.61;0.6932;48;555;Médio (550-649);9838.63;296.46;3.01;90;Atraso Crítico (31-90d);Alto Risco (E/F);1196.4
CTR-50962;2023-04-06;CLI-10212;Cliente_10212;RJ;Sudeste;App Mobile;Cartão de Crédito rotativo;8439.53;0.4997;60;462;Baixo / Alto Risco (<550);4212.94;384.7;9.13;45;Atraso Crítico (31-90d);Alto Risco (E/F);2109.88
CTR-50963;2023-08-20;CLI-10213;Cliente_10213;BA;Nordeste;Correspondente Bancário;Crédito Pessoal;2921.4;0.292;36;343;Baixo / Alto Risco (<550);21725.3;122.74;0.56;95;Inadimplente / NPL (>90d);Inadimplência / Loss (G/H);2337.12
CTR-50964;2025-05-15;CLI-10214;Cliente_10214;RJ;Sudeste;Internet Banking;Financiamento Veicular;96698.19;0.1993;60;610;Médio (550-649);21735.68;2558.15;11.77;10;Atraso Curto (1-30d);Risco Moderado (C/D);4834.91
CTR-50965;2023-01-09;CLI-10215;Cliente_10215;RJ;Sudeste;Internet Banking;Financiamento Veicular;142874.03;0.232;48;547;Baixo / Alto Risco (<550);3905.58;4594.99;117.65;45;Atraso Crítico (31-90d);Alto Risco (E/F);35718.51
CTR-50966;2023-07-19;CLI-10216;Cliente_10216;PE;Nordeste;Agência Física;Empréstimo Empresarial PJ;244441.3;0.1301;36;796;Excelente (750-850);30135.85;8237.37;27.33;0;Em Dia;Baixo Risco (A/B);0.0
CTR-50967;2025-08-08;CLI-10217;Cliente_10217;CE;Nordeste;Internet Banking;Financiamento Imobiliário;834948.19;0.0987;48;362;Baixo / Alto Risco (<550);23810.17;21124.35;88.72;45;Atraso Crítico (31-90d);Alto Risco (E/F);208737.05
CTR-50968;2024-05-21;CLI-10218;Cliente_10218;RS;Sul;App Mobile;Empréstimo Empresarial PJ;104523.56;0.1842;12;845;Excelente (750-850);9427.76;9603.62;101.87;95;Inadimplente / NPL (>90d);Inadimplência / Loss (G/H);83618.85
