ID_Contrato;Data_Concessao;Cliente_Nome;Estado;Canal_Origem;Tipo_Credito;Valor_Emprestimo_Bruto;Taxa_Juros_Anual;Prazo_Meses;Score_Credito;Renda_Mensal;Dias_Atraso;Status_Contrato
CTR-50916;01/02/2023;Cliente_10166;sc;Correspondente Bancário;financiamento veicular;133371,5;0,1527;24;365;24862,05;0;Em Dia
CTR-50917;07/06/2023;Cliente_10167;GO;Agência Física;cartão de crédito rotativo;16311,71;0,6762;48;434;24906,49;45;Atraso Crítico (31-90d)
CTR-50918;2023-04-13;Cliente_10168;BA;Correspondente Bancário;Credito Pessoal;18163,98;0,4049;60;399;15008,91;0;Em Dia
CTR-50919;11/10/2023;Cliente_10169;PR;Correspondente Bancário;Empréstimo Empresarial PJ;289857,09;0,1854;12;703;33275,5;45;Atraso Crítico (31-90d)
CTR-50920;2024-08-03;Cliente_10170;SC;Internet Banking;Credito Pessoal;16939,61;0,2394;36;620;21990,22;0;Em Dia
CTR-50921;26/06/2023;Cliente_10171;SP;Internet Banking;crédito pessoal;20704,6;0,4156;36;429;30209,87;45;Atraso Crítico (31-90d)
CTR-50922;2024-06-08;Cliente_10172; PE ;Internet Banking;Credito Pessoal;15784,07;0,4055;48;703;26526,69;0;Em Dia
CTR-50923;2023-06-26;Cliente_10173;sp;Agência Física;Empréstimo Empresarial PJ;323497,21;0,1222;36;478;25269,33;15;Atraso Curto (1-30d)
CTR-50924;07/05/2023;Cliente_10174;SP;Correspondente Bancário;Financiamento Veicular;30747,3;0,2448;36;667;19441,52;0;Em Dia
CTR-50925;2025-03-12;Cliente_10175;GO;Agência Física;financiamento imobiliário;633460,42;0,1385;36;375;28848,31;120;Inadimplente / NPL (>90d)
CTR-50926;2024-06-12;Cliente_10176;sp;App Mobile;Financiamento Imobiliário;320531,05;0,1281;12;557;19029,39;45;Atraso Crítico (31-90d)
CTR-50927;22/01/2025;Cliente_10177;RJ;Correspondente Bancário;Credito Pessoal;21544,49;0,4345;24;693;13891,17;0;Em Dia
CTR-50928;2025-02-12;Cliente_10178;GO;Agência Física;Financiamento Imobiliário;208423,65;0,1149;24;500;17510,44;45;Atraso Crítico (31-90d)
CTR-50929;09/07/2023;Cliente_10179; DF ;App Mobile;Financiamento Imobiliário;632265,28;0,098;36;623;10751,0;15;Atraso Curto (1-30d)
CTR-50930;26/07/2023;Cliente_10180;SC;Internet Banking;Cartão de Credito rotativo;3625,55;0,8104;60;595;28112,01;10;Atraso Curto (1-30d)
CTR-50931;2023-07-19;Cliente_10181;BA;App Mobile;Empréstimo Empresarial PJ;361914,78;0,1374;36;585;28518,26;0;Em Dia
CTR-50932;20/08/2024;Cliente_10182;PE;Agência Física;Financiamento Veicular;140287,13;0,2751;36;646;24448,17;0;Em Dia
CTR-50933;20/11/2023;Cliente_10183;es;Correspondente Bancário;Financiamento Veicular;132011,06;0,1696;60;676;19099,62;0;Em Dia
CTR-50934;09/08/2023;Cliente_10184;BA;App Mobile;Financiamento Imobiliário;161400,97;0,1009;72;827;24711,79;0;Em Dia
CTR-50935;27/06/2023;Cliente_10185;CE;App Mobile;Financiamento Imobiliário;378492,13;0,1098;24;724;30229,75;0;Em Dia
CTR-50936;2023-12-11;Cliente_10186;SC;Agência Física;Financiamento Imobiliário;292748,17;0,0904;36;321;21941,74;15;Atraso Curto (1-30d)
CTR-50937;20/10/2024;Cliente_10187;GO;Agência Física;Cartão de Credito rotativo;9154,51;0,808;24;702;30295,64;0;Em Dia
CTR-50938;2024-08-09;Cliente_10188;SC;Correspondente Bancário;Cartão de Credito rotativo;12992,37;0,5819;48;536;9145,93;10;Atraso Curto (1-30d)
CTR-50939;2023-04-15;Cliente_10189;BA;Correspondente Bancário;Financiamento Veicular;103501,65;0,2284;36;483;11623,58;15;Atraso Curto (1-30d)
CTR-50940;2025-06-26;Cliente_10190;RJ;Correspondente Bancário;cartão de crédito rotativo;12793,94;0,6975;48;548;10596,81;0;Em Dia
CTR-50941;15/09/2024;Cliente_10191;SC;App Mobile;Credito Pessoal;14161,25;0,2517;48;827;13464,84;0;Em Dia
CTR-50942;07/11/2024;Cliente_10192;RJ;Correspondente Bancário;Financiamento Imobiliário;909750,68;0,1302;60;628;24269,83;15;Atraso Curto (1-30d)
CTR-50943;15/07/2023;Cliente_10193;sp;Internet Banking;Empréstimo Empresarial PJ;487701,78;0,1705;48;818;28298,08;0;Em Dia
CTR-50944;2023-08-20;Cliente_10194;rj;Correspondente Bancário;financiamento imobiliário;518541,53;0,1391;360;727;27985,37;5;Atraso Curto (1-30d)
CTR-50945;08/02/2025;Cliente_10195;PE;Agência Física;Cartão de Credito rotativo;14451,31;0,5528;24;704;12788,45;0;Em Dia
CTR-50946;2025-01-01;Cliente_10196;RS;App Mobile;financiamento imobiliário;450505,38;0,0856;360;392;27151,81;0;Em Dia
CTR-50947;01/08/2025;Cliente_10197;PE;Internet Banking;Credito Pessoal;23697,47;0,3329;24;461;7710,35;120;Inadimplente / NPL (>90d)
CTR-50948;2024-06-20;Cliente_10198;ba;Internet Banking;Financiamento Imobiliário;860729,96;0,1202;12;391;3127,1;0;Em Dia
CTR-50949;10/04/2023;Cliente_10199;MG;Internet Banking;Credito Pessoal;29442,45;0,2981;48;850;21191,76;0;Em Dia
CTR-50950;2024-10-01;Cliente_10200;DF;App Mobile;Credito Pessoal;16960,84;0,27;24;575;25119,25;10;Atraso Curto (1-30d)
CTR-50951;04/06/2023;Cliente_10201;go;Correspondente Bancário;financiamento veicular;75936,4;0,1735;12;588;31994,31;0;Em Dia
CTR-50952;2023-02-21;Cliente_10202;go;Internet Banking;Empréstimo Empresarial PJ;167432,21;0,2159;12;394;17250,86;15;Atraso Curto (1-30d)
CTR-50953;19/12/2024;Cliente_10203; MG ;Correspondente Bancário;Cartão de Credito rotativo;13277,73;0,7971;12;387;7618,43;0;Em Dia
CTR-50954;2023-12-18;Cliente_10204;PR;Correspondente Bancário;Financiamento Imobiliário;165032,02;0,0956;48;323;10192,06;45;Atraso Crítico (31-90d)
CTR-50955;22/12/2024;Cliente_10205;RS;App Mobile;Financiamento Veicular;128349,45;0,1869;24;407;22630,75;15;Atraso Curto (1-30d)
CTR-50956;25/02/2025;Cliente_10206;CE;App Mobile;Empréstimo Empresarial PJ;58859,07;0,1631;24;387;14882,86;45;Atraso Crítico (31-90d)
CTR-50957;06/07/2023;Cliente_10207;SC;Internet Banking;Empréstimo Empresarial PJ;219916,16;0,1913;36;551;33740,55;10;Atraso Curto (1-30d)
CTR-50958;21/07/2024;Cliente_10208;CE;App Mobile;Cartão de Credito rotativo;17558,55;0,5083;12;661;24337,74;0;Em Dia
CTR-50959;2023-11-24;Cliente_10209;PR;Internet Banking;cartão de crédito rotativo;6423,05;0,5783;24;558;4390,85;90;Atraso Crítico (31-90d)
CTR-50960;2024-12-07;Cliente_10210;RS;Internet Banking;financiamento veicular;135168,66;0,1481;36;696;11962,85;0;Em Dia
CTR-50961;08/08/2023;Cliente_10211;RJ;Internet Banking;cartão de crédito rotativo;4785,61;0,6932;48;555;9838,63;90;Atraso Crítico (31-90d)
CTR-50962;06/04/2023;Cliente_10212;RJ;App Mobile;Cartão de Credito rotativo;8439,53;0,4997;60;462;4212,94;45;Atraso Crítico (31-90d)
CTR-50963;20/08/2023;Cliente_10213;BA;Correspondente Bancário;Credito Pessoal;2921,4;0,292;36;343;21725,3;95;Inadimplente / NPL (>90d)
CTR-50964;2025-05-15;Cliente_10214;RJ;Internet Banking;Financiamento Veicular;96698,19;0,1993;60;610;21735,68;10;Atraso Curto (1-30d)
CTR-50965;2023-01-09;Cliente_10215;RJ;Internet Banking;Financiamento Veicular;142874,03;0,232;48;547;3905,58;45;Atraso Crítico (31-90d)
CTR-50966;19/07/2023;Cliente_10216;PE;Agência Física;Empréstimo Empresarial PJ;244441,3;0,1301;36;796;30135,85;0;Em Dia
CTR-50967;08/08/2025;Cliente_10217; CE ;Internet Banking;Financiamento Imobiliário;834948,19;0,0987;48;362;23810,17;45;Atraso Crítico (31-90d)
CTR-50968;21/05/2024;Cliente_10218;RS;App Mobile;Empréstimo Empresarial PJ;104523,56;0,1842;12;845;9427,76;95;Inadimplente / NPL (>90d)
CTR-50969;31/01/2024;Cliente_10219;RS;Agência Física;Empréstimo Empresarial PJ;179780,44;0,1706;48;582;29350,14;10;Atraso Curto (1-30d)
CTR-50970;2023-11-20;Cliente_10220;ba;Correspondente Bancário;Financiamento Veicular;128501,82;0,2686;24;466;22329,26;15;Atraso Curto (1-30d)
CTR-50971;2024-12-28;Cliente_10221;DF;Agência Física;Financiamento Veicular;105768,2;0,1622;48;536;9443,78;0;Em Dia
CTR-50972;2025-04-21;Cliente_10222;BA;App Mobile;Financiamento Imobiliário;823804,13;0,1063;360;556;30755,6;0;Em Dia
CTR-50973;09/07/2023;Cliente_10223;RJ;Correspondente Bancário;Financiamento Imobiliário;679563,13;0,101;360;789;7551,59;15;Atraso Curto (1-30d)
CTR-50974;08/04/2024;Cliente_10224;DF;Internet Banking;Financiamento Imobiliário;869515,09;0,0964;72;550;18767,84;45;Atraso Crítico (31-90d)
CTR-50975;2024-02-12;Cliente_10225; CE ;App Mobile;Empréstimo Empresarial PJ;103777,65;0,2097;24;601;24845,92;35;Atraso Crítico (31-90d)
CTR-50976;22/06/2024;Cliente_10226; GO ;App Mobile;Financiamento Veicular;113105,95;0,151;12;643;6945,28;120;Inadimplente / NPL (>90d)
CTR-50977;2024-07-02;Cliente_10227;MG;App Mobile;Credito Pessoal;33094,48;0,3492;24;573;22214,05;0;Em Dia
CTR-50978;05/03/2025;Cliente_10228;ES;Agência Física;Empréstimo Empresarial PJ;66294,85;0,2454;36;455;23727,65;120;Inadimplente / NPL (>90d)
CTR-50979;07/07/2024;Cliente_10229;sp;Internet Banking;Cartão de Credito rotativo;12403,85;0,5667;48;746;14094,99;0;Em Dia
CTR-50980;09/08/2024;Cliente_10230;GO;Agência Física;Empréstimo Empresarial PJ;450631,57;0,2196;12;524;5752,9;120;Inadimplente / NPL (>90d)
CTR-50981;2025-03-09;Cliente_10231;PR;Correspondente Bancário;Cartão de Credito rotativo;7839,53;0,4889;24;577;16206,99;0;Em Dia
CTR-50982;29/09/2024;Cliente_10232;PE;App Mobile;Cartão de Credito rotativo;18566,87;0,4828;24;439;34026,76;120;Inadimplente / NPL (>90d)
CTR-50983;12/03/2024;Cliente_10233;RJ;App Mobile;Financiamento Veicular;129756,48;0,1546;12;711;25264,85;0;Em Dia
CTR-50984;2024-09-29;Cliente_10234; GO ;Internet Banking;financiamento veicular;58485,45;0,2125;60;648;12910,93;0;Em Dia
CTR-50985;15/04/2023;Cliente_10235;SC;Correspondente Bancário;Empréstimo Empresarial PJ;195470,03;0,2361;12;467;21107,95;95;Inadimplente / NPL (>90d)
CTR-50986;07/08/2023;Cliente_10236;sp;Correspondente Bancário;Cartão de Credito rotativo;9071,08;0,7956;12;731;4057,57;0;Em Dia
CTR-50987;2023-03-29;Cliente_10237;BA;Correspondente Bancário;crédito pessoal;18862,77;0,3313;12;376;19812,7;120;Inadimplente / NPL (>90d)
CTR-50988;2023-10-31;Cliente_10238;DF;Internet Banking;cartão de crédito rotativo;8084,81;0,8271;24;509;10327,85;0;Em Dia
CTR-50989;28/10/2024;Cliente_10239;DF;Internet Banking;Financiamento Veicular;161758,49;0,2796;60;602;6886,78;15;Atraso Curto (1-30d)
CTR-50990;06/02/2025;Cliente_10240;ce;Agência Física;Financiamento Veicular;42683,86;0,1799;60;442;18188,03;45;Atraso Crítico (31-90d)
CTR-50991;04/08/2025;Cliente_10241;MG;App Mobile;Financiamento Imobiliário;799230,71;0,1174;360;558;20762,68;10;Atraso Curto (1-30d)
CTR-50992;23/08/2025;Cliente_10242;RS;Correspondente Bancário;Credito Pessoal;7354,44;0,1829;36;763;25165,48;0;Em Dia
CTR-50993;2025-05-20;Cliente_10243;GO;Agência Física;Empréstimo Empresarial PJ;494213,09;0,1369;48;422;12993,32;95;Inadimplente / NPL (>90d)
CTR-50994;06/11/2024;Cliente_10244; SP ;Agência Física;Financiamento Imobiliário;840053,6;0,133;72;746;11641,82;95;Inadimplente / NPL (>90d)
CTR-50995;30/09/2023;Cliente_10245;RJ;Agência Física;Empréstimo Empresarial PJ;323687,49;0,1976;48;680;12472,27;15;Atraso Curto (1-30d)
CTR-50996;25/06/2023;Cliente_10246;CE;Correspondente Bancário;Empréstimo Empresarial PJ;397516,02;0,1386;60;848;15888,86;15;Atraso Curto (1-30d)
CTR-50997;13/03/2025;Cliente_10247;BA;Correspondente Bancário;Financiamento Imobiliário;178642,73;0,0884;360;743;26507,98;0;Em Dia
CTR-50998;2023-05-31;Cliente_10248;RS;Agência Física;Credito Pessoal;3295,64;0,3363;48;341;31080,0;0;Em Dia
CTR-50999;2024-10-15;Cliente_10249;CE;Correspondente Bancário;Financiamento Imobiliário;949961,79;0,1166;60;710;3547,32;45;Atraso Crítico (31-90d)
CTR-51000;2024-05-10;Cliente_10250;RS;Correspondente Bancário;Credito Pessoal;18211,92;0,3076;24;711;15337,96;0;Em Dia
CTR-51001;03/12/2023;Cliente_10001; CE ;Correspondente Bancário;empréstimo empresarial pj;64551,53;0,176;36;734;15828,36;0;Em Dia
CTR-51002;08/10/2024;Cliente_10002;MG;Correspondente Bancário;Empréstimo Empresarial PJ;56212,74;0,2243;12;674;34267,37;0;Em Dia
CTR-51003;30/07/2025;Cliente_10003;df;Agência Física;Empréstimo Empresarial PJ;445749,29;0,1638;12;442;32015,94;0;Em Dia
CTR-51004;16/08/2025;Cliente_10004;SP;Correspondente Bancário;Credito Pessoal;27195,79;0,2374;24;668;7280,28;5;Atraso Curto (1-30d)
CTR-51005;2023-02-27;Cliente_10005;ba;Correspondente Bancário;financiamento veicular;42446,17;0,1787;24;587;33961,93;0;Em Dia
CTR-51006;2024-08-17;Cliente_10006;MG;Agência Física;financiamento veicular;90047,01;0,2284;60;415;13131,14;15;Atraso Curto (1-30d)
CTR-51007;12/11/2024;Cliente_10007;DF;Correspondente Bancário;financiamento imobiliário;803622,51;0,0977;360;355;24597,66;95;Inadimplente / NPL (>90d)
CTR-51008;01/02/2025;Cliente_10008;MG;App Mobile;Cartão de Credito rotativo;8129,29;0,4852;60;430;22042,34;45;Atraso Crítico (31-90d)
CTR-51009;2023-08-19;Cliente_10009;PE;App Mobile;Empréstimo Empresarial PJ;475400,92;0,1509;60;670;17347,67;45;Atraso Crítico (31-90d)
CTR-51010;2024-01-18;Cliente_10010;SC;App Mobile;Financiamento Veicular;57990,82;0,1536;12;737;15307,72;0;Em Dia
CTR-51011;03/09/2024;Cliente_10011;GO;Internet Banking;empréstimo empresarial pj;338398,04;0,1346;60;685;21351,85;0;Em Dia
CTR-51012;08/07/2023;Cliente_10012;CE;Agência Física;Financiamento Veicular;114340,25;0,2646;60;658;9509,76;20;Atraso Curto (1-30d)
CTR-51013;09/11/2024;Cliente_10013;ES;Internet Banking;Credito Pessoal;22035,82;0,434;36;579;14764,42;10;Atraso Curto (1-30d)
CTR-51014;24/07/2025;Cliente_10014;ES;Agência Física;Credito Pessoal;15856,76;0,252;48;320;30673,45;45;Atraso Crítico (31-90d)
CTR-51015;2023-04-15;Cliente_10015;df;App Mobile;Empréstimo Empresarial PJ;190637,17;0,158;36;609;7832,76;120;Inadimplente / NPL (>90d)
CTR-51016;21/06/2025;Cliente_10016; MG ;Internet Banking;Financiamento Veicular;106801,16;0,2435;24;354;3675,23;45;Atraso Crítico (31-90d)
CTR-51017;2023-01-29;Cliente_10017;GO;Correspondente Bancário;Credito Pessoal;34218,38;0,3124;48;829;30849,39;5;Atraso Curto (1-30d)
CTR-51018;2024-06-14;Cliente_10018;df;Internet Banking;empréstimo empresarial pj;259724,63;0,2316;24;478;7253,2;0;Em Dia
CTR-51019;2023-06-09;Cliente_10019; RS ;App Mobile;Financiamento Veicular;34187,44;0,1573;48;683;4727,5;0;Em Dia
CTR-51020;2024-08-25;Cliente_10020;SC;Internet Banking;crédito pessoal;19404,69;0,3774;36;682;7426,89;5;Atraso Curto (1-30d)
CTR-51021;2024-02-08;Cliente_10021; RS ;Correspondente Bancário;Financiamento Veicular;28637,34;0,1948;24;354;26855,69;45;Atraso Crítico (31-90d)
CTR-51022;2025-01-28;Cliente_10022;DF;Internet Banking;Financiamento Veicular;50794,15;0,2225;12;676;22964,75;0;Em Dia
CTR-51023;16/07/2024;Cliente_10023;ES;Agência Física;Cartão de Credito rotativo;2302,44;0,5899;12;611;29733,54;35;Atraso Crítico (31-90d)
CTR-51024;2025-01-21;Cliente_10024; MG ;App Mobile;Credito Pessoal;2100,54;0,252;60;381;27306,32;15;Atraso Curto (1-30d)
CTR-51025;2023-03-14;Cliente_10025;ES;App Mobile;Financiamento Imobiliário;521422,08;0,0962;24;720;11269,06;15;Atraso Curto (1-30d)
CTR-51026;30/08/2025;Cliente_10026;mg;Agência Física;Cartão de Credito rotativo;12690,68;0,5958;48;465;18994,37;0;Em Dia
CTR-51027;21/02/2025;Cliente_10027;sp;Agência Física;Empréstimo Empresarial PJ;492425,17;0,1416;48;581;25614,21;45;Atraso Crítico (31-90d)
CTR-51028;2023-04-15;Cliente_10028;sp;App Mobile;Cartão de Credito rotativo;13707,15;0,6621;48;669;16901,92;0;Em Dia
CTR-51029;01/10/2024;Cliente_10029;ES;Internet Banking;Financiamento Imobiliário;771407,03;0,0934;24;553;3874,76;45;Atraso Crítico (31-90d)
CTR-51030;19/12/2023;Cliente_10030;rs;App Mobile;financiamento imobiliário;157594,2;0,0879;360;551;26957,03;0;Em Dia
CTR-51031;26/12/2023;Cliente_10031;BA;App Mobile;financiamento veicular;88814,58;0,1573;36;829;19225,67;0;Em Dia
CTR-51032;2025-07-09;Cliente_10032;PR;App Mobile;Credito Pessoal;16990,06;0,2466;60;379;31483,27;45;Atraso Crítico (31-90d)
CTR-51033;2023-06-15;Cliente_10033;SC;Agência Física;Financiamento Veicular;170291,27;0,2103;60;828;16883,89;0;Em Dia
CTR-51034;2025-03-15;Cliente_10034;DF;Correspondente Bancário;Credito Pessoal;18973,69;0,1898;24;493;29928,76;45;Atraso Crítico (31-90d)
CTR-51035;07/03/2024;Cliente_10035;CE;Correspondente Bancário;Financiamento Imobiliário;819394,26;0,1187;360;357;11342,83;0;Em Dia
CTR-51036;2025-05-30;Cliente_10036;PR;Internet Banking;Financiamento Imobiliário;767680,76;0,1302;60;562;26164,25;0;Em Dia
CTR-51037;11/11/2023;Cliente_10037;ES;Internet Banking;Financiamento Veicular;166850,03;0,2231;24;516;11949,16;45;Atraso Crítico (31-90d)
CTR-51038;2023-01-14;Cliente_10038;pr;Correspondente Bancário;Empréstimo Empresarial PJ;317143,44;0,1946;60;377;12510,38;15;Atraso Curto (1-30d)
CTR-51039;29/05/2023;Cliente_10039;es;Internet Banking;Cartão de Credito rotativo;5781,63;0,4715;24;596;19490,36;10;Atraso Curto (1-30d)
CTR-51040;2023-10-16;Cliente_10040;pr;Agência Física;Credito Pessoal;32544,22;0,3493;60;788;26425,52;0;Em Dia
CTR-51041;2023-05-14;Cliente_10041;CE;Internet Banking;Financiamento Veicular;111969,18;0,2632;48;365;11415,81;0;Em Dia
CTR-51042;2025-08-23;Cliente_10042; PR ;Agência Física;Cartão de Credito rotativo;17050,87;0,8013;24;402;26898,22;120;Inadimplente / NPL (>90d)
CTR-51043;2023-07-20;Cliente_10043;ce;Internet Banking;Empréstimo Empresarial PJ;372484,39;0,232;60;730;21139,49;120;Inadimplente / NPL (>90d)
CTR-51044;24/01/2023;Cliente_10044;MG;Internet Banking;Cartão de Credito rotativo;6416,86;0,5811;24;729;4538,44;0;Em Dia
CTR-51045;24/06/2025;Cliente_10045; PR ;App Mobile;Financiamento Veicular;26289,93;0,1557;60;435;28092,24;120;Inadimplente / NPL (>90d)
CTR-51046;2023-09-05;Cliente_10046;DF;App Mobile;Cartão de Credito rotativo;10190,28;0,5026;60;709;33411,41;0;Em Dia
CTR-51047;22/04/2023;Cliente_10047;mg;App Mobile;Credito Pessoal;30601,2;0,4117;36;342;33652,63;120;Inadimplente / NPL (>90d)
CTR-51048;04/06/2025;Cliente_10048;PE;Internet Banking;Empréstimo Empresarial PJ;301567,79;0,186;36;477;27390,74;45;Atraso Crítico (31-90d)
CTR-51049;11/10/2024;Cliente_10049;PR;Internet Banking;Empréstimo Empresarial PJ;58394,2;0,2194;12;535;33163,94;10;Atraso Curto (1-30d)
CTR-51050;2023-01-04;Cliente_10050;SP;Internet Banking;Credito Pessoal;15091,5;0,4245;60;711;14338,82;0;Em Dia
CTR-51051;04/03/2025;Cliente_10051;MG;Internet Banking;Financiamento Imobiliário;251719,79;0,0894;72;362;17958,42;95;Inadimplente / NPL (>90d)
CTR-51052;10/01/2023;Cliente_10052;PE;Correspondente Bancário;Empréstimo Empresarial PJ;237717,89;0,1402;12;670;33990,13;45;Atraso Crítico (31-90d)
CTR-51053;24/06/2023;Cliente_10053;df;Agência Física;Financiamento Veicular;152393,78;0,1476;24;507;3840,21;45;Atraso Crítico (31-90d)
CTR-51054;2023-08-13;Cliente_10054;pe;App Mobile;Cartão de Credito rotativo;8598,11;0,5191;24;573;22086,27;0;Em Dia
CTR-51055;2025-05-03;Cliente_10055;ES;Agência Física;Financiamento Imobiliário;336797,91;0,1025;360;612;17909,42;0;Em Dia
CTR-51056;09/03/2025;Cliente_10056;MG;Internet Banking;Credito Pessoal;32531,44;0,3159;60;395;31461,44;0;Em Dia
CTR-51057;2024-11-06;Cliente_10057;RS;Agência Física;Empréstimo Empresarial PJ;301206,99;0,1572;48;648;9664,71;120;Inadimplente / NPL (>90d)
CTR-51058;2024-04-14;Cliente_10058;ES;Correspondente Bancário;Empréstimo Empresarial PJ;196659,16;0,124;36;808;27881,47;0;Em Dia
CTR-51059;01/10/2023;Cliente_10059;SP;Agência Física;Financiamento Imobiliário;436465,79;0,1092;72;455;7587,48;0;Em Dia
CTR-51060;18/01/2023;Cliente_10060;PR;Agência Física;Credito Pessoal;19334,89;0,3409;24;328;11706,31;15;Atraso Curto (1-30d)
CTR-51061;2025-06-24;Cliente_10061; CE ;Agência Física;financiamento veicular;175179,95;0,1893;60;813;30679,45;5;Atraso Curto (1-30d)
CTR-51062;10/02/2024;Cliente_10062;RS;Internet Banking;Cartão de Credito rotativo;1163,41;0,8133;12;490;25080,04;95;Inadimplente / NPL (>90d)
CTR-51063;2023-11-11;Cliente_10063;PR;App Mobile;Financiamento Veicular;78174,38;0,2473;24;793;4787,66;45;Atraso Crítico (31-90d)
CTR-51064;04/08/2024;Cliente_10064; CE ;Agência Física;Financiamento Imobiliário;519091,14;0,0881;60;646;9882,55;0;Em Dia
CTR-51065;2023-07-05;Cliente_10065;CE;App Mobile;Cartão de Credito rotativo;2125,0;0,6403;48;735;6871,5;0;Em Dia
CTR-51066;27/09/2023;Cliente_10066;PE;Agência Física;Credito Pessoal;23851,38;0,2066;60;703;15982,99;0;Em Dia
CTR-51067;19/01/2025;Cliente_10067;SC;Agência Física;Financiamento Veicular;103248,59;0,2288;24;538;20420,42;0;Em Dia
CTR-51068;20/06/2024;Cliente_10068;CE;Correspondente Bancário;Cartão de Credito rotativo;6979,74;0,5972;36;583;19672,73;0;Em Dia
CTR-51069;2025-05-17;Cliente_10069;PE;Correspondente Bancário;Financiamento Imobiliário;276919,23;0,1075;48;633;26281,3;10;Atraso Curto (1-30d)
CTR-51070;09/06/2023;Cliente_10070;go;Correspondente Bancário;Financiamento Veicular;25945,89;0,1613;60;503;4088,54;0;Em Dia
CTR-51071;13/05/2023;Cliente_10071;BA;Correspondente Bancário;Empréstimo Empresarial PJ;241215,43;0,2147;36;528;17958,12;95;Inadimplente / NPL (>90d)
CTR-51072;09/02/2023;Cliente_10072;pr;Internet Banking;Empréstimo Empresarial PJ;343623,09;0,1731;36;412;27506,25;0;Em Dia
CTR-51073;06/06/2024;Cliente_10073;pe;Internet Banking;financiamento imobiliário;705980,77;0,1138;120;770;13738,69;15;Atraso Curto (1-30d)
CTR-51074;24/03/2023;Cliente_10074;sc;App Mobile;Credito Pessoal;29322,37;0,4431;24;483;13102,42;95;Inadimplente / NPL (>90d)
CTR-51075;2024-11-30;Cliente_10075;MG;Internet Banking;Financiamento Veicular;147165,55;0,1882;24;622;18601,0;0;Em Dia
CTR-51076;27/02/2023;Cliente_10076;PR;App Mobile;Empréstimo Empresarial PJ;213260,71;0,2498;60;403;28446,77;0;Em Dia
CTR-51077;30/12/2024;Cliente_10077;GO;App Mobile;financiamento veicular;26273,07;0,216;60;694;19738,87;0;Em Dia
